ngram,count_all,count_high,share_all,share_high,lift_high_vs_all
차고,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
챙겼다,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
12월에,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
수출입,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
구조,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
올라오면,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
수주는,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
전망이,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
지고,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
신규진입,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
이유로,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
전고,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
7차,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
비핵화,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
촉구,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
보시길,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
비만치료제,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
치료제는,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
견해,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
난리가,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
매수해서,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
허가를,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
2025년까지,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
초대합니다,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
식물총장이니,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
자리나,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
야비하고,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
아니겠나,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
녀석,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
합하면,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
쯤이,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
적정할까,6,3,1.7679193357337748e-05,8.595003438001376e-05,4.861649094659638
담은,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
sk텔레콤이,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
투여,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
watch,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
예비,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
8특허,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
지원금,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
눈물이,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
공개한다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
렘데시비르의,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
수혜는,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
김인기,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
약사법,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
클로로퀸,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
당한거야,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
오른거죠,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
로열티,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
긴급사용,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
카이,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
현상황정리,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
살인마,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
초록뱀,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
등등은,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
고한다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
3부,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
혁명단,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
8년,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
지분을,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
규모의,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
러에,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
안나온다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
동서,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
4000,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
평화,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
원익홀딩스,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
헤드앤숄더,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
썼다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
14조,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
이런경우,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
15만원에,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
21만주,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
항체검사,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
먹은,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
고수님,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
쳐물려서,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
8월까지,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
nice,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
smp,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
18만원,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
550원,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
할께요,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
없겠죠,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
슬로바키아,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
순위가,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
세부,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
주포의,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
bts가,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
인도네시아에,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
드루킹,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
잘봐,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
먹을,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
적발,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
교수가,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
마감하며,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
사절,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
보호예수해제,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
호소합니다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
프리미엄,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
얼굴,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
사지마세요,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
한국알콜,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
올라갈듯,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
초고수다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
주담과,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
이뮨메드,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
담았다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
리제네론,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
올려야,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
번역,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
크네요,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
걸렸다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
38만원,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
이제서야,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
설레발들,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
sk가,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
안티하던,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
싱가폴,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
제한적,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
되어있다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
거래재개되면,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
언제인가요,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
속보다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
신성통상,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
상여금,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
임상이,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
독감백신,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
현금배당,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
승인나면,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
23조,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
않사면,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
때마다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
남겨,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
76,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
건진법사님이,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
신의한수,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
쉽다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
마스크는,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
250억,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
철수야,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
주체,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
생각하시나요,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
밸류에이션,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
2월2일,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
있겠다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
차기대선,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
심화,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
다릅니다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
확률로,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
올림,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
이월드,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
이상이다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
1200,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
518,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
되었네,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
확신한다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
개같은,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
님들이,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
합병하면,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
느낀,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
균주,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
악재인가요,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
비교를,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
뉴스떳다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
세계최고,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
12월부터,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
1년째,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
사람있어요,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
고합니다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
올때,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
헉헉,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
건데,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
하락한다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
최강,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
말해보자,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
하시죠,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
날라,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
8이다,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
필히,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
7천,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
장끝나고,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
공매친,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
잡설,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
금호석유,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
확실함,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
년봉,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
안나오고,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
마니커,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
4분기는,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
호재임,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
유망,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
뉴우스,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
정재승,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
궁금함,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
여러분을,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
안나옴,4,2,1.1786128904891832e-05,5.730002292000917e-05,4.861649094659638
아이진,10,5,2.9465322262229583e-05,0.00014325005730002292,4.861649094659637
파운드리,10,5,2.9465322262229583e-05,0.00014325005730002292,4.861649094659637
변호사,10,5,2.9465322262229583e-05,0.00014325005730002292,4.861649094659637
질문있습니다,10,5,2.9465322262229583e-05,0.00014325005730002292,4.861649094659637
코로나치료제,10,5,2.9465322262229583e-05,0.00014325005730002292,4.861649094659637
인증,15,7,4.4197983393344373e-05,0.00020055008022003208,4.537539155015661
lk,13,6,3.830491894089846e-05,0.00017190006876002752,4.487676087378127
도와주세요,11,5,3.241185448845254e-05,0.00014325005730002292,4.419680995145125
멘탈,11,5,3.241185448845254e-05,0.00014325005730002292,4.419680995145125
주가전망,20,9,5.893064452445917e-05,0.0002578501031400413,4.375484185193674
죽어도,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
엘앤,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
불안해서,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
사람인데,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
깜짝,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
전달,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
돌파했습니다,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
아시는,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
25000원,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
나름,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
제도이다,9,4,2.6518790036006625e-05,0.00011460004584001834,4.321465861919678
세력들도,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
400,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
답변좀,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
9시뉴스,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
통한,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
리튬가격,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
rqto1ubmeig긴급,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
상관이,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
사우디에서,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
물렸는데,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
정도로,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
한국경제tv,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
현상황,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
생겼다,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
들어갔다,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
살다살다,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
대폭,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
조금은,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
사드추가배치,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
꿈의,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
20000,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
권영완,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
블랙록,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
나오는거,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
패턴,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
한번씩,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
24년도,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
간절히,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
맞을,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
난리네요,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
먹을려고,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
배당금은,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
시작한다,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
비아냥,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
출범,7,3,2.0625725583560706e-05,8.595003438001376e-05,4.167127795422547
궁금해서,24,10,7.071677342935099e-05,0.00028650011460004584,4.051374245549699
전면,17,7,5.009104784579029e-05,0.00020055008022003208,4.003711019131466
진지하게,22,9,6.482370897690508e-05,0.0002578501031400413,3.9777128956306127
주주다,22,9,6.482370897690508e-05,0.0002578501031400413,3.9777128956306127
얼마에,15,6,4.4197983393344373e-05,0.00017190006876002752,3.8893192757277104
답답해서,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
개정,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
객관적으로,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
구간,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
씨젠이,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
해준다,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
분석글,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
에스티팜,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
청약,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
esmo,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
입금,10,4,2.9465322262229583e-05,0.00011460004584001834,3.8893192757277104
뭐죠,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
테라퓨틱스,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
이동걸,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
회장의,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
11조,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
3년차,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
받으려면,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
말까지,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
봐봐요,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
장초에,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
오해,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
같잖은,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
올해가,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
3천억,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
안한다고,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
필독해라,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
엔비티,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
닥터심,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
생각함,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
김정은만을,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
정당입니다,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
잡아야,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
기사의,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
주린이들에게,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
기다린,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
확실하다,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
투자하자,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
현재까지,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
crl,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
컨셉카,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
셀바스ai,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
인정하는,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
동학,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
털리지마세요,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
게재,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
상관관계,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
들어가야,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
9조,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
2차전지로,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
무슨일,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
인벤,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
알고있다,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
day,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
윤공약,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
윤깡통,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
증자,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
이랑,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
피씨엘,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
석권,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
파묘,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
특급,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
걱정할,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
hmm의,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
두산이,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
영상을,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
떠난,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
청정수소에,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
리얄,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
잡주도,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
사기극,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
디자인,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
먼가요,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
18000원에,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
12월중,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
나올수,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
개떡상중,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
브라질,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
빤스런,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
ir자료,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
얼마일까요,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
단기차입금,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
연기가,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
상폐되면,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
프로필,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
계약은,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
개장전,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
지상전,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
기대는,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
비교하는,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
7프로,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
주주에게,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
톱텍,5,2,1.4732661131114792e-05,5.730002292000917e-05,3.8893192757277104
